legId,searchDate,flightDate,startingAirport,destinationAirport,fareBasisCode,travelDuration,elapsedDays,isBasicEconomy,isRefundable,isNonStop,baseFare,totalFare,seatsRemaining,totalTravelDistance,segmentsDepartureTimeEpochSeconds,segmentsDepartureTimeRaw,segmentsArrivalTimeEpochSeconds,segmentsArrivalTimeRaw,segmentsArrivalAirportCode,segmentsDepartureAirportCode,segmentsAirlineName,segmentsAirlineCode,segmentsEquipmentDescription,segmentsDurationInSeconds,segmentsDistance,segmentsCabinCode
f67d0160abfde463912aea00205947de,4/18/2022,5/5/2022,SFO,IAD,VH0OAVM,PT5H10M,0,FALSE,FALSE,TRUE,322.79,361.6,5,2426,1651765500,2022-05-05T08:45:00.000-07:00,1651784100,2022-05-05T16:55:00.000-04:00,IAD,SFO,American Airlines,AA,Airbus A320,18600,2426,coach
c4b4fb86c3b25dcecd0a495e62f3fa70,4/18/2022,5/5/2022,SFO,IAD,QAA4AQEN,PT5H12M,0,FALSE,FALSE,TRUE,366.51,408.6,6,2426,1651773480,2022-05-05T10:58:00.000-07:00,1651792200,2022-05-05T19:10:00.000-04:00,IAD,SFO,United,UA,Boeing 737 MAX 9,18720,2426,coach
5cd8073d883500ccfc608c426ca396ed,4/18/2022,5/5/2022,SFO,IAD,HAA4OQEN,PT5H6M,1,FALSE,FALSE,TRUE,413.02,458.6,2,2426,1651794060,2022-05-05T16:41:00.000-07:00,1651812420,2022-05-06T00:47:00.000-04:00,IAD,SFO,United,UA,Boeing 737 MAX 9,18360,2426,coach
077d952341338f7bc1caff5f9b7b337b,4/18/2022,5/5/2022,SFO,IAD,UAA7AQEN,PT5H5M,1,FALSE,FALSE,TRUE,459.53,508.6,5,2426,1651818600,2022-05-05T23:30:00.000-07:00,1651836900,2022-05-06T07:35:00.000-04:00,IAD,SFO,United,UA,Boeing 737-900,18300,2426,coach
de939bffcd44720cd342ffd6c201b54d,4/18/2022,5/5/2022,SFO,IAD,UAA7AQEN,PT5H9M,0,FALSE,FALSE,TRUE,459.53,508.6,9,2426,1651781220,2022-05-05T13:07:00.000-07:00,1651799760,2022-05-05T21:16:00.000-04:00,IAD,SFO,United,UA,Boeing 737-800,18540,2426,coach
bbcccfb21c604712ebbcb21932e8bfd0,4/18/2022,5/5/2022,SFO,IAD,EAA0OQEN,PT5H7M,1,FALSE,FALSE,TRUE,608.37,668.6,9,2426,1651814940,2022-05-05T22:29:00.000-07:00,1651833360,2022-05-06T06:36:00.000-04:00,IAD,SFO,United,UA,Boeing 737-900,18420,2426,coach
5e103fa99191771073926fe92eaa7e4e,4/18/2022,5/5/2022,SFO,JFK,OH7OAVBN,PT5H40M,0,TRUE,FALSE,TRUE,129.3,153.6,7,2566,1651785300,2022-05-05T14:15:00.000-07:00,1651805700,2022-05-05T22:55:00.000-04:00,JFK,SFO,Alaska Airlines,AS,AIRBUS INDUSTRIE A321 SHARKLETS,20400,2566,coach
1c25a854824ad0bf1e4e774558d330b5,4/18/2022,5/5/2022,SFO,JFK,OC7ABEL1,PT5H46M,0,FALSE,FALSE,TRUE,143.26,168.61,7,2566,1651787340,2022-05-05T14:49:00.000-07:00,1651808100,2022-05-05T23:35:00.000-04:00,JFK,SFO,JetBlue Airways,B6,Airbus A319-321,20760,2566,coach
94aa28581aa268b975c0da527839cdc2,4/18/2022,5/5/2022,SFO,JFK,TAG4AKES,PT5H30M,1,FALSE,FALSE,TRUE,152.56,178.6,4,2566,1651807800,2022-05-05T20:30:00.000-07:00,1651827600,2022-05-06T05:00:00.000-04:00,JFK,SFO,United,UA,Boeing 757-200,19800,2566,coach
75af34539b0a32febe2a9dc2c49a9e76,4/18/2022,5/5/2022,SFO,JFK,NH7OAVBN,PT5H38M,1,TRUE,FALSE,TRUE,171.16,198.6,7,2566,1651818000,2022-05-05T23:20:00.000-07:00,1651838280,2022-05-06T07:58:00.000-04:00,JFK,SFO,Alaska Airlines,AS,AIRBUS INDUSTRIE A321 SHARKLETS,20280,2566,coach
dc7ec8a336ca9f6b5eed532655045c9c,4/18/2022,5/5/2022,SFO,JFK,NH7OAVBN,PT5H40M,0,TRUE,FALSE,TRUE,171.16,198.6,7,2566,1651771200,2022-05-05T10:20:00.000-07:00,1651791600,2022-05-05T19:00:00.000-04:00,JFK,SFO,Alaska Airlines,AS,AIRBUS INDUSTRIE A321 SHARKLETS,20400,2566,coach
eed5d24c739252afaea3ed28c7f59069,4/18/2022,5/5/2022,SFO,JFK,NH7OAVBN,PT5H40M,1,TRUE,FALSE,TRUE,171.16,198.6,7,2566,1651814400,2022-05-05T22:20:00.000-07:00,1651834800,2022-05-06T07:00:00.000-04:00,JFK,SFO,Alaska Airlines,AS,AIRBUS INDUSTRIE A321 SHARKLETS,20400,2566,coach
560a7200e60e37996540169f71e8076f,4/18/2022,5/5/2022,SFO,JFK,SC7ABEY5,PT5H46M,0,FALSE,FALSE,TRUE,175.81,203.6,4,2566,1651787340,2022-05-05T14:49:00.000-07:00,1651808100,2022-05-05T23:35:00.000-04:00,JFK,SFO,American Airlines,AA,Airbus A321,20760,2566,coach
32d51e7f298ae063d36f8c4469ffcb6c,4/18/2022,5/5/2022,SFO,JFK,MC4AUEL1,PT5H42M,0,FALSE,FALSE,TRUE,184.19,212.6,7,2566,1651759200,2022-05-05T07:00:00.000-07:00,1651779720,2022-05-05T15:42:00.000-04:00,JFK,SFO,JetBlue Airways,B6,Airbus A319-321,20520,2566,coach
f933c6b797759c3b8fc396a7800adbd2,4/18/2022,5/5/2022,SFO,JFK,MC4AUEL1,PT5H52M,0,FALSE,FALSE,TRUE,184.19,212.6,7,2566,1651775160,2022-05-05T11:26:00.000-07:00,1651796280,2022-05-05T20:18:00.000-04:00,JFK,SFO,JetBlue Airways,B6,Airbus A319-321,21120,2566,coach
292587e4ed10f6e72a539633aed73478,4/18/2022,5/5/2022,SFO,JFK,WH7AUEL1,PT5H38M,1,FALSE,FALSE,TRUE,212.09,242.6,7,2566,1651812720,2022-05-05T21:52:00.000-07:00,1651833000,2022-05-06T06:30:00.000-04:00,JFK,SFO,JetBlue Airways,B6,Airbus A319-321,20280,2566,coach
8022ffd46f34b3c37d435a625bc88ce0,4/18/2022,5/5/2022,SFO,JFK,VC4AUEY5,PT5H42M,0,FALSE,FALSE,TRUE,216.74,247.6,4,2566,1651759200,2022-05-05T07:00:00.000-07:00,1651779720,2022-05-05T15:42:00.000-04:00,JFK,SFO,American Airlines,AA,Airbus A321,20520,2566,coach
94222cde1bd5470c05214dc9bd3f2a3a,4/18/2022,5/5/2022,SFO,JFK,VC4AUEY5,PT5H52M,0,FALSE,FALSE,TRUE,216.74,247.6,3,2566,1651775160,2022-05-05T11:26:00.000-07:00,1651796280,2022-05-05T20:18:00.000-04:00,JFK,SFO,American Airlines,AA,Airbus A321,21120,2566,coach
d027dd982ddb4175d64084635e52d8a2,4/18/2022,5/5/2022,SFO,JFK,SH7OAVMN,PT5H40M,0,FALSE,FALSE,TRUE,226.98,258.6,6,2566,1651759200,2022-05-05T07:00:00.000-07:00,1651779600,2022-05-05T15:40:00.000-04:00,JFK,SFO,Alaska Airlines,AS,Boeing 737 MAX 9,20400,2566,coach
ca5f1017614d5e4c3d33fc06daae5095,4/18/2022,5/5/2022,SFO,JFK,L7AKZRN1,PT5H44M,1,FALSE,FALSE,TRUE,226.98,258.6,7,2566,1651814160,2022-05-05T22:16:00.000-07:00,1651834800,2022-05-06T07:00:00.000-04:00,JFK,SFO,American Airlines,AA,AIRBUS INDUSTRIE A321 SHARKLETS,20640,2566,coach
d1f44e4f272fa221c3831ef5fabe7b2e,4/18/2022,5/5/2022,SFO,JFK,QUAIXSN1,PT5H44M,1,FALSE,FALSE,TRUE,226.98,258.6,7,2566,1651814160,2022-05-05T22:16:00.000-07:00,1651834800,2022-05-06T07:00:00.000-04:00,JFK,SFO,JetBlue Airways,B6,AIRBUS INDUSTRIE A321 SHARKLETS,20640,2566,coach
3378a4d23dc0a78d0c232b89a1f658b3,4/18/2022,5/5/2022,SFO,JFK,QUAIXSN1,PT5H55M,0,FALSE,FALSE,TRUE,226.98,258.6,7,2566,1651780800,2022-05-05T13:00:00.000-07:00,1651802100,2022-05-05T21:55:00.000-04:00,JFK,SFO,JetBlue Airways,B6,AIRBUS INDUSTRIE A321 SHARKLETS,21300,2566,coach
a89681f3917577a938a88f966029f211,4/18/2022,5/5/2022,SFO,JFK,L7AKZRN1,PT5H55M,0,FALSE,FALSE,TRUE,226.98,258.6,7,2566,1651780800,2022-05-05T13:00:00.000-07:00,1651802100,2022-05-05T21:55:00.000-04:00,JFK,SFO,American Airlines,AA,AIRBUS INDUSTRIE A321 SHARKLETS,21300,2566,coach
3611e503bb86ee655cdac82c73e7edc8,4/18/2022,5/5/2022,SFO,JFK,WAG4AKES,PT5H40M,0,FALSE,FALSE,TRUE,236.28,268.6,4,2566,1651765800,2022-05-05T08:50:00.000-07:00,1651786200,2022-05-05T17:30:00.000-04:00,JFK,SFO,United,UA,Boeing 757-200,20400,2566,coach
f2d29336290603f4b8efbe44e42d77a2,4/18/2022,5/5/2022,SFO,JFK,LH7AUEY5,PT5H38M,1,FALSE,FALSE,TRUE,244.65,277.6,5,2566,1651812720,2022-05-05T21:52:00.000-07:00,1651833000,2022-05-06T06:30:00.000-04:00,JFK,SFO,American Airlines,AA,Airbus A321,20280,2566,coach
476bb356327aa6f0f86666fa06c5133e,4/18/2022,5/5/2022,SFO,JFK,RH7AUEL1,PT5H36M,1,FALSE,FALSE,TRUE,245.58,278.6,7,2566,1651820340,2022-05-05T23:59:00.000-07:00,1651840500,2022-05-06T08:35:00.000-04:00,JFK,SFO,JetBlue Airways,B6,Airbus A319-321,20160,2566,coach
f63cfb75a9dc63d3c3f33dcc8bfe7054,4/18/2022,5/5/2022,SFO,JFK,QAUTA5MC,PT5H46M,0,FALSE,FALSE,TRUE,254.88,288.6,8,2566,1651776000,2022-05-05T11:40:00.000-07:00,1651796760,2022-05-05T20:26:00.000-04:00,JFK,SFO,Delta,DL,,20760,2566,coach
3f36abd6d010a64722f751bbecd6e633,4/18/2022,5/5/2022,SFO,JFK,MH7AUEY5,PT5H36M,1,FALSE,FALSE,TRUE,278.14,313.6,7,2566,1651820340,2022-05-05T23:59:00.000-07:00,1651840500,2022-05-06T08:35:00.000-04:00,JFK,SFO,American Airlines,AA,Airbus A321,20160,2566,coach
5dd2f813ec15093aec6852750204a0cc,4/18/2022,5/5/2022,SFO,JFK,HUAJZNN1,PT5H51M,0,FALSE,FALSE,TRUE,310.7,348.6,5,2566,1651774140,2022-05-05T11:09:00.000-07:00,1651795200,2022-05-05T20:00:00.000-04:00,JFK,SFO,JetBlue Airways,B6,AIRBUS INDUSTRIE A321 SHARKLETS,21060,2566,coach
5bc4609be551a3365e51e3a78348498c,4/18/2022,5/5/2022,SFO,JFK,MUAJZNN1,PT5H51M,0,FALSE,FALSE,TRUE,310.7,348.6,5,2566,1651774140,2022-05-05T11:09:00.000-07:00,1651795200,2022-05-05T20:00:00.000-04:00,JFK,SFO,American Airlines,AA,AIRBUS INDUSTRIE A321 SHARKLETS,21060,2566,coach
813884e718442bc093c6b885ce3c42ad,4/18/2022,5/5/2022,SFO,JFK,HA3OA0MQ,PT5H31M,1,FALSE,FALSE,TRUE,347.91,388.6,9,2566,1651814100,2022-05-05T22:15:00.000-07:00,1651833960,2022-05-06T06:46:00.000-04:00,JFK,SFO,Delta,DL,,19860,2566,coach
9712479b0803dec0b23b5ebd04ebee6e,4/18/2022,5/5/2022,SFO,JFK,HA3OA0MQ,PT5H38M,0,FALSE,FALSE,TRUE,347.91,388.6,9,2566,1651759200,2022-05-05T07:00:00.000-07:00,1651779480,2022-05-05T15:38:00.000-04:00,JFK,SFO,Delta,DL,,20280,2566,coach
d65d89f2d990a8f8f783530a154e4c19,4/18/2022,5/5/2022,SFO,JFK,HA3OA0MQ,PT5H42M,1,FALSE,FALSE,TRUE,347.91,388.6,9,2566,1651791600,2022-05-05T16:00:00.000-07:00,1651812120,2022-05-06T00:42:00.000-04:00,JFK,SFO,Delta,DL,Boeing 757-200,20520,2566,coach
be933e2c0c6bee82eaad567b10df6f31,4/18/2022,5/5/2022,SFO,JFK,K0AKZNN1,PT5H47M,0,FALSE,FALSE,TRUE,375.81,418.6,6,2566,1651755600,2022-05-05T06:00:00.000-07:00,1651776420,2022-05-05T14:47:00.000-04:00,JFK,SFO,American Airlines,AA,AIRBUS INDUSTRIE A321 SHARKLETS,20820,2566,coach
7426414a84800aaac00a01ce1457392d,4/18/2022,5/5/2022,SFO,JFK,K0AKZNN1,PT5H47M,0,FALSE,FALSE,TRUE,375.81,418.6,6,2566,1651755600,2022-05-05T06:00:00.000-07:00,1651776420,2022-05-05T14:47:00.000-04:00,JFK,SFO,JetBlue Airways,B6,AIRBUS INDUSTRIE A321 SHARKLETS,20820,2566,coach
99fb46d5b2272fb6983c5f8cc7d43367,4/18/2022,5/5/2022,SFO,LAX,K14VXS2,PT1H27M,0,FALSE,FALSE,TRUE,8.72,23.97,4,351,1651795380,2022-05-05T17:03:00.000-07:00,1651800600,2022-05-05T18:30:00.000-07:00,ONT,SFO,Frontier Airlines,F9,Airbus A320,5220,351,coach
0bb55c3524ea8cbd433f7156182c3a34,4/18/2022,5/5/2022,SFO,LAX,GAA4PQBN,PT1H47M,0,TRUE,FALSE,TRUE,26.98,43.6,9,339,1651755600,2022-05-05T06:00:00.000-07:00,1651762020,2022-05-05T07:47:00.000-07:00,LAX,SFO,United,UA,Airbus A320,6420,339,coach
92a827937a2d3db9f90e773a32e33449,4/18/2022,5/5/2022,SFO,LAX,GAA4PQBN,PT1H47M,0,TRUE,FALSE,TRUE,26.98,43.6,9,339,1651755000,2022-05-05T05:50:00.000-07:00,1651761420,2022-05-05T07:37:00.000-07:00,LAX,SFO,United,UA,Boeing 737-900,6420,339,coach
e66e824876c48ee706f867dd4e77a742,4/18/2022,5/5/2022,SFO,LAX,UL4QBSL1,PT1H29M,0,FALSE,FALSE,TRUE,45.58,63.6,7,339,1651806420,2022-05-05T20:07:00.000-07:00,1651811760,2022-05-05T21:36:00.000-07:00,LAX,SFO,JetBlue Airways,B6,Airbus A320,5340,339,coach
4217e77a49c0c6c7ed2aecdc4e4f9320,4/18/2022,5/5/2022,SFO,LAX,UL4QBSL1,PT1H34M,0,FALSE,FALSE,TRUE,45.58,63.6,7,339,1651771080,2022-05-05T10:18:00.000-07:00,1651776720,2022-05-05T11:52:00.000-07:00,LAX,SFO,JetBlue Airways,B6,Airbus A320,5640,339,coach
2b6e0c7fecba4678243621b409e092d0,4/18/2022,5/5/2022,SFO,LAX,TAUNA0BC,PT1H25M,0,TRUE,FALSE,TRUE,50.23,68.6,9,339,1651755600,2022-05-05T06:00:00.000-07:00,1651760700,2022-05-05T07:25:00.000-07:00,LAX,SFO,Delta,DL,Embraer 175 (Enhanced Winglets),5100,339,coach
8a5f9f50d198fda5cf369a66cb53262c,4/18/2022,5/5/2022,SFO,LAX,NH4OAVBN,PT1H24M,0,TRUE,FALSE,TRUE,68.84,88.6,7,339,1651815300,2022-05-05T22:35:00.000-07:00,1651820340,2022-05-05T23:59:00.000-07:00,LAX,SFO,Alaska Airlines,AS,Embraer 175,5040,339,coach
7e93d2b56de20b7c0544fd35e58500d2,4/18/2022,5/5/2022,SFO,LAX,NH4OAVBN,PT1H30M,0,TRUE,FALSE,TRUE,68.84,88.6,7,339,1651761000,2022-05-05T07:30:00.000-07:00,1651766400,2022-05-05T09:00:00.000-07:00,LAX,SFO,Alaska Airlines,AS,Boeing 737-900,5400,339,coach
549b7614fcaed192c97b6ce8210665b6,4/18/2022,5/5/2022,SFO,LAX,NH4OAVBN,PT1H31M,0,TRUE,FALSE,TRUE,68.84,88.6,7,339,1651767000,2022-05-05T09:10:00.000-07:00,1651772460,2022-05-05T10:41:00.000-07:00,LAX,SFO,Alaska Airlines,AS,Embraer 175,5460,339,coach
26a73a205d6ff7f38ba1a435f9e2bc5b,4/18/2022,5/5/2022,SFO,LAX,NH4OAVBN,PT1H31M,0,TRUE,FALSE,TRUE,68.84,88.6,7,339,1651755600,2022-05-05T06:00:00.000-07:00,1651761060,2022-05-05T07:31:00.000-07:00,LAX,SFO,Alaska Airlines,AS,Embraer 175,5460,339,coach
dfa55467254993a70af9fe45beee008f,4/18/2022,5/5/2022,SFO,LAX,TAG4AKES,PT1H35M,0,FALSE,FALSE,TRUE,78.14,98.6,1,339,1651772160,2022-05-05T10:36:00.000-07:00,1651777860,2022-05-05T12:11:00.000-07:00,LAX,SFO,United,UA,Boeing 737-800,5700,339,coach
0f0b34fa2ef442c6e1d0426df707c337,4/18/2022,5/5/2022,SFO,LAX,TAG4AKES,PT1H36M,0,FALSE,FALSE,TRUE,78.14,98.6,9,339,1651764600,2022-05-05T08:30:00.000-07:00,1651770360,2022-05-05T10:06:00.000-07:00,LAX,SFO,United,UA,Boeing 737-800,5760,339,coach
36406dcc0e4c8605db19158b1ac31ac7,4/18/2022,5/5/2022,SFO,LAX,TAG4AKES,PT1H38M,0,FALSE,FALSE,TRUE,78.14,98.6,3,339,1651782600,2022-05-05T13:30:00.000-07:00,1651788480,2022-05-05T15:08:00.000-07:00,LAX,SFO,United,UA,Boeing 737-800,5880,339,coach
8f6299ef35a68b555cd42b0e3afbaf5e,4/18/2022,5/5/2022,SFO,LAX,UAUTA5BC,PT1H38M,0,TRUE,FALSE,TRUE,78.14,98.6,9,339,1651764000,2022-05-05T08:20:00.000-07:00,1651769880,2022-05-05T09:58:00.000-07:00,LAX,SFO,Delta,DL,Embraer 175 (Enhanced Winglets),5880,339,coach
413bd79cef681162b4ff65e814eb462a,4/18/2022,5/5/2022,SFO,LAX,LAUOA0MC,PT1H24M,0,FALSE,FALSE,TRUE,106.05,128.6,8,339,1651780800,2022-05-05T13:00:00.000-07:00,1651785840,2022-05-05T14:24:00.000-07:00,LAX,SFO,Delta,DL,Embraer 175 (Enhanced Winglets),5040,339,coach
0d842c2daa0977c0b2f6a5388bc74c59,4/18/2022,5/5/2022,SFO,LAX,LAUOA0MC,PT1H25M,0,FALSE,FALSE,TRUE,106.05,128.6,3,339,1651771500,2022-05-05T10:25:00.000-07:00,1651776600,2022-05-05T11:50:00.000-07:00,LAX,SFO,Delta,DL,Embraer 175 (Enhanced Winglets),5100,339,coach
1749b9b135eb6fea885f6a7106f0db88,4/18/2022,5/5/2022,SFO,LAX,LAUOA0MC,PT1H27M,0,FALSE,FALSE,TRUE,106.05,128.6,2,339,1651796280,2022-05-05T17:18:00.000-07:00,1651801500,2022-05-05T18:45:00.000-07:00,LAX,SFO,Delta,DL,Embraer 175 (Enhanced Winglets),5220,339,coach
416a860336564cbe8327fb6ee678636a,4/18/2022,5/5/2022,SFO,LAX,SH9OAVMN,PT1H28M,0,FALSE,FALSE,TRUE,106.05,128.6,3,339,1651790700,2022-05-05T15:45:00.000-07:00,1651795980,2022-05-05T17:13:00.000-07:00,LAX,SFO,Alaska Airlines,AS,Embraer 175,5280,339,coach
7b2a166cce5079ae39592e755cbbe4b6,4/18/2022,5/5/2022,SFO,LAX,SH9OAVMN,PT1H28M,0,FALSE,FALSE,TRUE,106.05,128.6,6,339,1651782900,2022-05-05T13:35:00.000-07:00,1651788180,2022-05-05T15:03:00.000-07:00,LAX,SFO,Alaska Airlines,AS,Embraer 175,5280,339,coach
69b149225ad9c0d6a5b885e7217c7ac6,4/18/2022,5/5/2022,SFO,LAX,SH9OAVMN,PT1H30M,0,FALSE,FALSE,TRUE,106.05,128.6,7,339,1651801500,2022-05-05T18:45:00.000-07:00,1651806900,2022-05-05T20:15:00.000-07:00,LAX,SFO,Alaska Airlines,AS,Airbus A320,5400,339,coach
2731990cf7c9dd3566d06763bd3c325f,4/18/2022,5/5/2022,SFO,LAX,SH9OAVMN,PT1H31M,0,FALSE,FALSE,TRUE,106.05,128.6,6,339,1651806900,2022-05-05T20:15:00.000-07:00,1651812360,2022-05-05T21:46:00.000-07:00,LAX,SFO,Alaska Airlines,AS,Embraer 175,5460,339,coach
843b552a100e1780440fc50ad44f7232,4/18/2022,5/5/2022,SFO,LAX,G7AJZNN1,PT1H33M,0,FALSE,FALSE,TRUE,113.49,136.6,3,339,1651766760,2022-05-05T09:06:00.000-07:00,1651772340,2022-05-05T10:39:00.000-07:00,LAX,SFO,American Airlines,AA,Embraer 175,5580,339,coach
7ac32863d9a8b8c4dc8c0005dae7630f,4/18/2022,5/5/2022,SFO,LAX,WAA4AKES,PT1H32M,1,FALSE,FALSE,TRUE,124.65,148.6,9,339,1651815600,2022-05-05T22:40:00.000-07:00,1651821120,2022-05-06T00:12:00.000-07:00,LAX,SFO,United,UA,Airbus A320,5520,339,coach
13c909892868ddcee96ed7d54ea5a11d,4/18/2022,5/5/2022,SFO,LAX,KA7OA0MC,PT1H29M,0,FALSE,FALSE,TRUE,133.95,158.6,1,339,1651788360,2022-05-05T15:06:00.000-07:00,1651793700,2022-05-05T16:35:00.000-07:00,LAX,SFO,Delta,DL,Embraer 175 (Enhanced Winglets),5340,339,coach
c72be567e5e7c404e94d57db47ef64ee,4/18/2022,5/5/2022,SFO,LAX,VAA4AFEN,PT1H37M,0,FALSE,FALSE,TRUE,147.91,173.6,9,339,1651793160,2022-05-05T16:26:00.000-07:00,1651798980,2022-05-05T18:03:00.000-07:00,LAX,SFO,United,UA,Airbus A319,5820,339,coach
e2d9b3952417b56c7a68d82cf54a5041,4/18/2022,5/5/2022,SFO,LAX,VAA4AFEN,PT1H33M,0,FALSE,FALSE,TRUE,155.35,181.6,4,351,1651782840,2022-05-05T13:34:00.000-07:00,1651788420,2022-05-05T15:07:00.000-07:00,ONT,SFO,United,UA,Canadair Regional Jet,5580,351,coach
ef71b5ab2b385837f59ab0e9ccdbb033,4/18/2022,5/5/2022,SFO,LAX,VAA4AFEN,PT1H34M,0,FALSE,FALSE,TRUE,155.35,181.6,2,351,1651764600,2022-05-05T08:30:00.000-07:00,1651770240,2022-05-05T10:04:00.000-07:00,ONT,SFO,United,UA,Canadair Regional Jet,5640,351,coach
628e33b0658c0a4a1edbed7f8f47ad60,4/18/2022,5/5/2022,SFO,LAX,QAG4JKES,PT1H37M,0,FALSE,FALSE,TRUE,180.47,208.61,9,339,1651802400,2022-05-05T19:00:00.000-07:00,1651808220,2022-05-05T20:37:00.000-07:00,LAX,SFO,United,UA,Boeing 737-800,5820,339,coach
a46a8af4b2f612ff387b6ac5621acfeb,4/18/2022,5/5/2022,SFO,LAX,HA0QA0MQ,PT1H29M,0,FALSE,FALSE,TRUE,217.67,248.6,9,339,1651802400,2022-05-05T19:00:00.000-07:00,1651807740,2022-05-05T20:29:00.000-07:00,LAX,SFO,Delta,DL,Embraer 175 (Enhanced Winglets),5340,339,coach
390cfc9b9b4aed6e67cfc49834498383,4/18/2022,5/5/2022,SFO,LAX,L3AKZRN1,PT1H30M,0,FALSE,FALSE,TRUE,217.67,248.6,7,339,1651775460,2022-05-05T11:31:00.000-07:00,1651780860,2022-05-05T13:01:00.000-07:00,LAX,SFO,American Airlines,AA,Embraer 175,5400,339,coach
bfe2c298fc457f9a8bb3c8b434d12e8b,4/18/2022,5/5/2022,SFO,LAX,L3AKZRN1,PT1H33M,0,FALSE,FALSE,TRUE,217.67,248.6,1,339,1651755600,2022-05-05T06:00:00.000-07:00,1651761180,2022-05-05T07:33:00.000-07:00,LAX,SFO,American Airlines,AA,Embraer 175,5580,339,coach
b40869fe37e158dac81372ac74982c47,4/18/2022,5/5/2022,SFO,LAX,UAA0OKEN,PT1H27M,0,FALSE,FALSE,TRUE,264.19,298.6,1,351,1651800300,2022-05-05T18:25:00.000-07:00,1651805520,2022-05-05T19:52:00.000-07:00,ONT,SFO,United,UA,Canadair Regional Jet,5220,351,coach
282dc8d91d1ac3da857d711d94c9baab,4/18/2022,5/5/2022,SFO,LAX,H0AKZRN1,PT1H37M,0,FALSE,FALSE,TRUE,450.23,498.6,6,339,1651795440,2022-05-05T17:04:00.000-07:00,1651801260,2022-05-05T18:41:00.000-07:00,LAX,SFO,American Airlines,AA,Embraer 175,5820,339,coach
4f8383475abf83780d6548897f7266a4,4/18/2022,5/5/2022,SFO,MIA,M7AHZNN1,PT5H29M,1,FALSE,FALSE,TRUE,338.6,378.6,7,2582,1651814400,2022-05-05T22:20:00.000-07:00,1651834140,2022-05-06T06:49:00.000-04:00,MIA,SFO,American Airlines,AA,Boeing 737 MAX 8,19740,2582,coach
6b4552be59f105dacc95312db68786ae,4/18/2022,5/5/2022,SFO,MIA,M7AHZNN1,PT5H34M,0,FALSE,FALSE,TRUE,338.6,378.6,7,2582,1651761900,2022-05-05T07:45:00.000-07:00,1651781940,2022-05-05T16:19:00.000-04:00,MIA,SFO,American Airlines,AA,Boeing 737 MAX 8,20040,2582,coach
962b1e07bceee79ecdd9a39a718a9564,4/18/2022,5/5/2022,SFO,MIA,M7AHZNN1,PT5H37M,0,FALSE,FALSE,TRUE,338.6,378.6,3,2582,1651780860,2022-05-05T13:01:00.000-07:00,1651801080,2022-05-05T21:38:00.000-04:00,MIA,SFO,American Airlines,AA,Boeing 737 MAX 8,20220,2582,coach
50ce9b57b2f6f4613d47ab6de889d9b1,4/18/2022,5/5/2022,SFO,MIA,UAA0ODEN,PT5H29M,0,FALSE,FALSE,TRUE,506.05,558.6,7,2582,1651765860,2022-05-05T08:51:00.000-07:00,1651785600,2022-05-05T17:20:00.000-04:00,MIA,SFO,United,UA,Boeing 737-900,19740,2582,coach
2fc61406be2a11d495ada89019aacb81,4/18/2022,5/5/2022,SFO,ORD,VAG4AKES,PT4H11M,1,FALSE,FALSE,TRUE,273.49,308.6,2,1847,1651801740,2022-05-05T18:49:00.000-07:00,1651816800,2022-05-06T01:00:00.000-05:00,ORD,SFO,United,UA,Boeing 737-900,15060,1847,coach
f238e2a75a089db7860972c0740a7a27,4/18/2022,5/5/2022,SFO,ORD,VAG4AKES,PT4H13M,0,FALSE,FALSE,TRUE,273.49,308.6,3,1847,1651753800,2022-05-05T05:30:00.000-07:00,1651768980,2022-05-05T11:43:00.000-05:00,ORD,SFO,United,UA,Boeing 757-300,15180,1847,coach
7ea2b1a507a1f37702cc29b28711daa2,4/18/2022,5/5/2022,SFO,ORD,QAA3AKEN,PT4H22M,0,FALSE,FALSE,TRUE,305.12,342.6,1,1847,1651794900,2022-05-05T16:55:00.000-07:00,1651810620,2022-05-05T23:17:00.000-05:00,ORD,SFO,United,UA,Boeing 757-300,15720,1847,coach
38d23d5c41c42024539fb3eebc6da179,4/18/2022,5/5/2022,SFO,ORD,HAA7AQEN,PT4H5M,1,FALSE,FALSE,TRUE,358.14,399.6,9,1847,1651820100,2022-05-05T23:55:00.000-07:00,1651834800,2022-05-06T06:00:00.000-05:00,ORD,SFO,United,UA,BOEING 777-300ER,14700,1847,coach
72dc1745c8320734ee7838a7523e2547,4/18/2022,5/5/2022,SFO,ORD,HAA7AQEN,PT4H18M,0,FALSE,FALSE,TRUE,358.14,399.6,9,1847,1651780800,2022-05-05T13:00:00.000-07:00,1651796280,2022-05-05T19:18:00.000-05:00,ORD,SFO,United,UA,BOEING 777-300ER,15480,1847,coach
b22e7d9d60a4a551460e2fd9f0895a99,4/18/2022,5/5/2022,SFO,ORD,HAA7AQEN,PT4H19M,0,FALSE,FALSE,TRUE,358.14,399.6,9,1847,1651758300,2022-05-05T06:45:00.000-07:00,1651773840,2022-05-05T13:04:00.000-05:00,ORD,SFO,United,UA,Boeing 737-900,15540,1847,coach
